similarity_computation,0:00:00.026387
clustering_0,0:00:00.000421
clustering_1,0:00:00.000369
clustering_2,0:00:00.000340
clustering_3,0:00:00.000339
clustering_4,0:00:00.000341
correction,0:00:00.915596
total_time,0:00:00.947817
