similarity_computation,0:00:00.406438
clustering_0,0:00:00.001566
clustering_1,0:00:00.001554
clustering_2,0:00:00.001550
clustering_3,0:00:00.001550
clustering_4,0:00:00.001565
clustering_5,0:00:00.001549
clustering_6,0:00:00.001557
clustering_7,0:00:00.001559
clustering_8,0:00:00.001557
clustering_9,0:00:00.001597
clustering_10,0:00:00.001561
clustering_11,0:00:00.001563
correction,0:00:01.513359
total_time,0:00:01.945369
