similarity_computation,0:00:00.008868
clustering_0,0:00:00.000240
clustering_1,0:00:00.000221
clustering_2,0:00:00.000219
clustering_3,0:00:00.000223
correction,0:00:01.453050
total_time,0:00:01.467865
