similarity_computation,0:00:01.088760
clustering_0,0:00:00.001985
clustering_1,0:00:00.002152
clustering_2,0:00:00.001953
clustering_3,0:00:00.002130
clustering_4,0:00:00.001945
clustering_5,0:00:00.002068
clustering_6,0:00:00.002080
clustering_7,0:00:00.002057
clustering_8,0:00:00.001957
clustering_9,0:00:00.002166
correction,0:00:05.309685
total_time,0:00:06.429437
