similarity_computation,0:00:02.896647
clustering_0,0:00:00.008271
clustering_1,0:00:00.008262
clustering_2,0:00:00.008169
clustering_3,0:00:00.008217
correction,0:00:01.768150
total_time,0:00:04.712155
