similarity_computation,0:01:17.268109
clustering_0,0:00:00.301994
clustering_1,0:00:00.299909
clustering_2,0:00:00.299106
clustering_3,0:00:00.300850
clustering_4,0:00:00.300674
clustering_5,0:00:00.298401
clustering_6,0:00:00.299474
clustering_7,0:00:00.301143
clustering_8,0:00:00.300472
correction,0:00:04.252954
total_time,0:01:24.536253
