similarity_computation,0:00:00.291838
clustering_0,0:00:00.000705
clustering_1,0:00:00.000703
clustering_2,0:00:00.000700
clustering_3,0:00:00.000705
clustering_4,0:00:00.000740
correction,0:00:02.311724
total_time,0:00:02.611422
