similarity_computation,0:00:00.476634
clustering_0,0:00:00.001773
clustering_1,0:00:00.001709
clustering_2,0:00:00.001779
clustering_3,0:00:00.001803
clustering_4,0:00:00.001772
clustering_5,0:00:00.001774
clustering_6,0:00:00.001728
clustering_7,0:00:00.001781
correction,0:00:03.288146
total_time,0:00:03.786171
