similarity_computation,0:00:31.383038
clustering_0,0:00:00.111089
clustering_1,0:00:00.110000
clustering_2,0:00:00.109844
clustering_3,0:00:00.113510
clustering_4,0:00:00.111008
clustering_5,0:00:00.109914
clustering_6,0:00:00.110088
clustering_7,0:00:00.110033
clustering_8,0:00:00.109787
clustering_9,0:00:00.110052
clustering_10,0:00:00.109861
correction,0:00:05.462798
total_time,0:00:38.183601
