similarity_computation,0:00:04.482865
clustering_0,0:00:00.009274
clustering_1,0:00:00.009257
clustering_2,0:00:00.009342
clustering_3,0:00:00.009093
clustering_4,0:00:00.009128
correction,0:00:02.237608
total_time,0:00:06.780933
