similarity_computation,0:00:00.915073
clustering_0,0:00:00.001838
clustering_1,0:00:00.001852
clustering_2,0:00:00.001819
clustering_3,0:00:00.001886
clustering_4,0:00:00.001822
clustering_5,0:00:00.001853
clustering_6,0:00:00.001818
clustering_7,0:00:00.001820
clustering_8,0:00:00.001865
correction,0:00:03.461790
total_time,0:00:04.401808
