similarity_computation,0:00:00.244343
clustering_0,0:00:00.001461
clustering_1,0:00:00.001448
clustering_2,0:00:00.001457
clustering_3,0:00:00.001454
clustering_4,0:00:00.001456
clustering_5,0:00:00.001456
clustering_6,0:00:00.001452
clustering_7,0:00:00.001473
clustering_8,0:00:00.001462
clustering_9,0:00:00.001460
clustering_10,0:00:00.001464
clustering_11,0:00:00.001461
correction,0:00:00.838980
total_time,0:00:01.106879
