similarity_computation,0:00:00.441772
clustering_0,0:00:00.000741
clustering_1,0:00:00.000744
clustering_2,0:00:00.000794
clustering_3,0:00:00.000728
correction,0:00:01.392818
total_time,0:00:01.841656
